GAME_ID,GAME_DATE,HOME,AWAY,Height-1,Weight-1,Age-1,Mpg-1,Ppg-1,Fg-1,Fg3-1,Ft-1,Rpg-1,Apg-1,Spg-1,Bp-1,Tpg-1,Fpg-1,Height-2,Weight-2,Age-2,Mpg-2,Ppg-2,Fg-2,Fg3-2,Ft-2,Rpg-2,Apg-2,Spg-2,Bp-2,Tpg-2,Fpg-2,Height-3,Weight-3,Age-3,Mpg-3,Ppg-3,Fg-3,Fg3-3,Ft-3,Rpg-3,Apg-3,Spg-3,Bp-3,Tpg-3,Fpg-3,Height-4,Weight-4,Age-4,Mpg-4,Ppg-4,Fg-4,Fg3-4,Ft-4,Rpg-4,Apg-4,Spg-4,Bp-4,Tpg-4,Fpg-4,Height-5,Weight-5,Age-5,Mpg-5,Ppg-5,Fg-5,Fg3-5,Ft-5,Rpg-5,Apg-5,Spg-5,Bp-5,Tpg-5,Fpg-5,Height-6,Weight-6,Age-6,Mpg-6,Ppg-6,Fg-6,Fg3-6,Ft-6,Rpg-6,Apg-6,Spg-6,Bp-6,Tpg-6,Fpg-6,Height-7,Weight-7,Age-7,Mpg-7,Ppg-7,Fg-7,Fg3-7,Ft-7,Rpg-7,Apg-7,Spg-7,Bp-7,Tpg-7,Fpg-7,Height-8,Weight-8,Age-8,Mpg-8,Ppg-8,Fg-8,Fg3-8,Ft-8,Rpg-8,Apg-8,Spg-8,Bp-8,Tpg-8,Fpg-8,Height-9,Weight-9,Age-9,Mpg-9,Ppg-9,Fg-9,Fg3-9,Ft-9,Rpg-9,Apg-9,Spg-9,Bp-9,Tpg-9,Fpg-9,Height-10,Weight-10,Age-10,Mpg-10,Ppg-10,Fg-10,Fg3-10,Ft-10,Rpg-10,Apg-10,Spg-10,Bp-10,Tpg-10,Fpg-10,WL
20000725,2001-02-14,ATL,MIL,-0.12,-0.1,-0.1,-0.01,-0.08,-0.08,-0.09,-0.06,-0.12,0.03,-0.08,-0.02,0.1,0.05,-0.04,0.03,-0.1,-0.24,-0.37,-0.1,0.12,-0.14,-0.1,-0.49,-0.08,0,-0.39,-0.27,0.12,0.3,-0.38,-0.2,-0.13,0.07,-0.38,-0.18,0.01,-0.16,-0.12,0.02,0.02,-0.12,-0.04,-0.1,0.1,-0.17,-0.34,-0.17,0.05,0.01,-0.17,-0.04,-0.08,-0.17,-0.15,0,-0.07,-0.1,0.05,-0.03,-0.1,0.01,-0.69,0.17,-0.04,-0.01,-0.12,-0.11,0.04,0,0.07,-0.16,-0.29,-0.04,0.04,-0.2,0.14,0.21,-0.12,-0.01,0,-0.08,0.02,-0.3,0.1,0.08,0.1,0.25,0.22,-0.11,0,0.28,0.37,0.05,-0.04,0.41,0.31,-0.1,0.12,0,-0.14,0.18,0.17,-0.07,0,0.07,0.15,0.04,0.04,0.13,0.17,0.17,-0.03,0.06,-0.24,0.13,0.14,-0.06,-0.42,-0.33,0,0.02,0,-0.03,0.26,-0.12,-0.03,0,-0.1,0.11,0.14,0.03,0.14,0.28,0,0.02,0.04,-0.03,0.25,0.07,0
20000237,2000-12-02,ATL,MIL,-0.12,-0.1,-0.1,-0.01,-0.08,-0.08,-0.09,-0.06,-0.12,0.03,-0.08,-0.02,0.1,0.05,-0.04,0.03,-0.1,-0.24,-0.37,-0.1,0.12,-0.14,-0.1,-0.49,-0.08,0,-0.39,-0.27,0.12,0.3,-0.38,-0.2,-0.13,0.07,-0.38,-0.18,0.01,-0.16,-0.12,0.02,0.02,-0.12,-0.04,-0.1,0.1,-0.17,-0.34,-0.17,0.05,0.01,-0.17,-0.04,-0.08,-0.17,-0.15,0,-0.07,-0.1,0.05,-0.03,-0.1,0.01,-0.69,0.17,-0.04,-0.01,-0.12,-0.11,0.04,0,0.07,-0.16,-0.29,-0.04,0.04,-0.2,0.14,0.21,-0.12,-0.01,0,-0.08,0.02,-0.3,0.1,0.08,0.1,0.25,0.22,-0.11,0,0.28,0.37,0.05,-0.04,0.41,0.31,-0.1,0.12,0,-0.14,0.18,0.17,-0.07,0,0.07,0.15,0.04,0.04,0.13,0.17,0.17,-0.03,0.06,-0.24,0.13,0.14,-0.06,-0.42,-0.33,0,0.02,0,-0.03,0.26,-0.12,-0.03,0,-0.1,0.11,0.14,0.03,0.14,0.28,0,0.02,0.04,-0.03,0.25,0.07,1
20000137,2000-11-18,ATL,MIN,0.12,0.07,-0.38,0.04,0.12,-0.03,0.06,-0.04,-0.03,-0.27,-0.32,-0.05,0.22,0.17,-0.04,-0.08,-0.1,-0.07,-0.12,0,-0.07,-0.15,-0.03,0.02,-0.08,-0.02,-0.02,-0.13,0.04,0.09,-0.1,-0.17,-0.11,0,-0.38,-0.24,0.01,-0.23,0.08,0.02,-0.12,-0.17,-0.04,-0.1,0.29,-0.11,-0.08,-0.24,-0.03,-0.07,-0.09,-0.03,0.08,-0.06,0.15,-0.07,0,-0.1,-0.29,0.06,0.01,-0.05,-0.49,0.14,-0.16,0.06,-0.04,-0.19,0.09,-0.22,0.07,-0.03,-0.76,0.12,0.05,-0.06,0.25,0.01,0.05,0.01,0.12,0.08,0.19,0.07,0.1,0.1,0.48,-0.12,-0.39,0.02,-0.5,-0.06,0.13,-0.41,-0.4,0.24,-0.22,0.05,-0.03,0,0,0.27,0.26,-0.03,0,0.29,0.22,0.06,0.12,0,0.24,0.17,0.07,-0.08,-0.1,0.3,0.19,-0.13,0,-0.05,0.13,0.02,0.16,0.06,0.21,-0.02,-0.07,-0.07,-0.38,0.18,0.14,-0.05,0.47,0.19,-0.05,0.05,0,-0.11,0.22,0.29,0
20000539,2001-01-15,ATL,NJN,0,-0.1,-0.05,-0.01,-0.14,-0.01,0.14,0.08,0.01,-0.28,0.04,0,0,0.07,-0.09,-0.01,-0.19,-0.08,-0.07,0.16,0.16,0.06,-0.13,0,-0.2,-0.02,-0.05,-0.1,0,0.2,-0.38,-0.3,-0.11,-0.01,-0.32,-0.13,-0.1,-0.06,-0.04,0,0,-0.02,0.22,0.16,0.38,0.27,0.21,-0.03,-0.02,0.04,0.18,-0.01,0.16,0.02,0.24,0.34,-0.07,-0.13,0,-0.23,-0.24,0,-0.63,0.12,-0.23,0,-0.04,-0.06,-0.1,-0.13,0.07,0,-0.76,-0.2,-0.19,-0.08,-0.03,-0.18,0.01,-0.06,-0.08,0.08,-0.03,-0.27,0.22,0.23,0.57,0.32,0.06,0.11,-0.61,0.01,0.66,-0.08,-0.28,0.68,0.05,0.12,0.07,0.11,0.1,-0.13,0.01,0,-0.08,0.13,0.01,-0.07,-0.2,-0.22,-0.05,-0.2,0,0.11,-0.05,-0.09,0.01,-0.03,0,-0.22,-0.1,-0.04,0,-0.27,0.02,-0.41,0.04,-0.1,0,-0.13,0.1,0.19,0.47,0.47,-0.43,0,-0.36,-0.06,0.03,0,0
20000338,2000-12-16,ATL,NJN,0,-0.1,-0.05,-0.01,-0.14,-0.01,0.14,0.08,0.01,-0.28,0.04,0,0,0.07,-0.09,-0.01,-0.19,-0.08,-0.07,0.16,0.16,0.06,-0.13,0,-0.2,-0.02,-0.05,-0.1,0,0.2,-0.38,-0.3,-0.11,-0.01,-0.32,-0.13,-0.1,-0.06,-0.04,0,0,-0.02,0.22,0.16,0.38,0.27,0.21,-0.03,-0.02,0.04,0.18,-0.01,0.16,0.02,0.24,0.34,-0.07,-0.13,0,-0.23,-0.24,0,-0.63,0.12,-0.23,0,-0.04,-0.06,-0.1,-0.13,0.07,0,-0.76,-0.2,-0.19,-0.08,-0.03,-0.18,0.01,-0.06,-0.08,0.08,-0.03,-0.27,0.22,0.23,0.57,0.32,0.06,0.11,-0.61,0.01,0.66,-0.08,-0.28,0.68,0.05,0.12,0.07,0.11,0.1,-0.13,0.01,0,-0.08,0.13,0.01,-0.07,-0.2,-0.22,-0.05,-0.2,0,0.11,-0.05,-0.09,0.01,-0.03,0,-0.22,-0.1,-0.04,0,-0.27,0.02,-0.41,0.04,-0.1,0,-0.13,0.1,0.19,0.47,0.47,-0.43,0,-0.36,-0.06,0.03,0,0
20000353,2000-12-19,ATL,NYK,-0.12,-0.05,-0.33,-0.03,0.06,0.01,0.19,0.09,-0.08,0.14,-0.04,-0.08,0.03,0.1,-0.12,-0.03,-0.05,-0.27,-0.38,-0.05,-0.04,-0.22,-0.09,0.07,0.12,0,-0.19,-0.18,-0.07,-0.05,-0.48,-0.4,-0.13,0.02,-0.25,-0.17,-0.2,-0.08,0.12,-0.06,-0.15,-0.39,0.14,0.16,0,0.14,0.14,-0.07,-0.13,0.04,0.09,-0.16,-0.08,0,0.12,0.07,0.14,0.14,-0.38,0.05,0.16,0.06,-0.45,0.06,0.05,-0.3,-0.04,0,-0.08,-0.13,0.19,-0.05,-0.29,0.01,-0.01,0.13,0.02,-0.18,-0.02,-0.11,-0.12,0.11,0.05,-0.03,0.25,0.24,0.05,0.12,-0.07,0.08,-0.72,-0.19,0.58,-0.02,-0.04,0.68,0.14,0.07,0,0.08,-0.1,-0.14,0.01,-0.14,-0.15,0.07,-0.25,0.04,-0.16,-0.35,0.2,0,0,0.06,0,-0.07,0.01,-0.13,-0.6,-0.26,-0.07,-0.01,-0.04,-0.13,0.09,-0.36,-0.17,-0.15,-0.29,0.18,0.16,0.22,0.47,0.08,-0.02,0.05,0.12,-0.03,0.1,0.12,1
20000162,2000-11-22,ATL,NYK,-0.12,-0.05,-0.33,-0.03,0.06,0.01,0.19,0.09,-0.08,0.14,-0.04,-0.08,0.03,0.1,-0.12,-0.03,-0.05,-0.27,-0.38,-0.05,-0.04,-0.22,-0.09,0.07,0.12,0,-0.19,-0.18,-0.07,-0.05,-0.48,-0.4,-0.13,0.02,-0.25,-0.17,-0.2,-0.08,0.12,-0.06,-0.15,-0.39,0.14,0.16,0,0.14,0.14,-0.07,-0.13,0.04,0.09,-0.16,-0.08,0,0.12,0.07,0.14,0.14,-0.38,0.05,0.16,0.06,-0.45,0.06,0.05,-0.3,-0.04,0,-0.08,-0.13,0.19,-0.05,-0.29,0.01,-0.01,0.13,0.02,-0.18,-0.02,-0.11,-0.12,0.11,0.05,-0.03,0.25,0.24,0.05,0.12,-0.07,0.08,-0.72,-0.19,0.58,-0.02,-0.04,0.68,0.14,0.07,0,0.08,-0.1,-0.14,0.01,-0.14,-0.15,0.07,-0.25,0.04,-0.16,-0.35,0.2,0,0,0.06,0,-0.07,0.01,-0.13,-0.6,-0.26,-0.07,-0.01,-0.04,-0.13,0.09,-0.36,-0.17,-0.15,-0.29,0.18,0.16,0.22,0.47,0.08,-0.02,0.05,0.12,-0.03,0.1,0.12,1
20000476,2001-01-06,ATL,ORL,-0.22,-0.21,0.05,-0.05,-0.23,-0.04,0.08,0.17,-0.26,0.03,-0.08,-0.38,0.08,0.1,0.07,0.06,-0.19,-0.28,-0.29,0.01,0.01,-0.18,-0.15,-0.42,-0.32,-0.02,-0.34,-0.1,0.16,0.36,-0.48,-0.15,-0.03,0.1,-0.38,-0.17,0.04,-0.05,0.12,0.05,-0.02,0.05,-0.07,-0.02,0.1,-0.07,-0.07,-0.12,0.14,0.31,-0.14,-0.34,-0.16,-0.09,-0.12,0.05,0,0.01,0.19,-0.08,-0.07,0,-0.68,0.26,-0.04,0,0.04,0,0.12,0.04,0.04,-0.08,-0.38,0.06,0,-0.13,0.53,0.14,-0.04,-0.02,0.08,0.06,0.05,0,0.22,0.26,0.24,0.07,0.09,-0.24,-0.96,0.22,0.36,-0.19,-0.36,0.27,0.02,-0.07,0.04,-0.07,-0.24,0.17,0.15,0.09,0,0.13,0.26,0.03,0.12,0.13,0.07,0.29,0,0.01,0.19,0.1,0.07,0.1,-0.82,-0.34,0.17,0,0.08,0.06,0.19,-0.24,-0.07,-0.14,0.1,0.03,0.01,0.07,0.47,-0.04,-0.07,0,-0.04,-0.06,0.12,-0.15,1
20000036,2000-11-04,ATL,ORL,-0.22,-0.21,0.05,-0.05,-0.23,-0.04,0.08,0.17,-0.26,0.03,-0.08,-0.38,0.08,0.1,0.07,0.06,-0.19,-0.28,-0.29,0.01,0.01,-0.18,-0.15,-0.42,-0.32,-0.02,-0.34,-0.1,0.16,0.36,-0.48,-0.15,-0.03,0.1,-0.38,-0.17,0.04,-0.05,0.12,0.05,-0.02,0.05,-0.07,-0.02,0.1,-0.07,-0.07,-0.12,0.14,0.31,-0.14,-0.34,-0.16,-0.09,-0.12,0.05,0,0.01,0.19,-0.08,-0.07,0,-0.68,0.26,-0.04,0,0.04,0,0.12,0.04,0.04,-0.08,-0.38,0.06,0,-0.13,0.53,0.14,-0.04,-0.02,0.08,0.06,0.05,0,0.22,0.26,0.24,0.07,0.09,-0.24,-0.96,0.22,0.36,-0.19,-0.36,0.27,0.02,-0.07,0.04,-0.07,-0.24,0.17,0.15,0.09,0,0.13,0.26,0.03,0.12,0.13,0.07,0.29,0,0.01,0.19,0.1,0.07,0.1,-0.82,-0.34,0.17,0,0.08,0.06,0.19,-0.24,-0.07,-0.14,0.1,0.03,0.01,0.07,0.47,-0.04,-0.07,0,-0.04,-0.06,0.12,-0.15,0
20000172,2000-11-24,ATL,PHI,-0.07,-0.1,-0.24,0.07,0.31,0.03,0.28,0.08,0,-0.26,-0.08,0,0.1,0,-0.09,-0.09,0.05,-0.14,-0.15,-0.1,0.1,-0.01,-0.12,-0.22,-0.16,0,-0.34,-0.15,0.04,0.2,-0.62,0.02,0.04,0.17,-0.23,0.04,0.05,0.01,0.16,0.02,0.02,0.02,-0.07,-0.08,0,-0.05,0.1,-0.13,0.13,0.16,-0.19,0.13,-0.12,-0.06,0.24,-0.05,0,-0.05,0.14,0.31,0.16,-0.01,-0.52,0.19,0.03,0.12,0.08,0,0.26,0.39,-0.03,-0.14,-0.33,-0.46,-0.24,-0.22,0.58,-0.03,-0.37,-0.04,0,-0.89,-0.32,-0.39,0.17,0.11,0.1,0.09,0.01,0.02,0,0.14,0.28,0.04,-0.04,0.62,0.05,-0.12,0,0.1,-0.33,0.08,0.04,-0.05,-0.84,0.13,0.21,-0.2,-0.04,0.19,0.03,0.43,-0.03,-0.05,0.24,0.22,0.1,-0.06,0,-0.1,0.01,0.04,0.08,-0.05,0.14,0.08,-0.1,-0.03,-0.24,0.1,0.02,0.11,0.47,0.2,-0.11,0.04,0.04,0.03,0.15,0.1,0
20000633,2001-01-29,ATL,PHX,-0.07,-0.13,-0.24,-0.05,0.09,0.05,0.21,0.05,-0.19,-0.5,-0.36,-0.05,-0.19,0.07,0.03,0.01,0.1,-0.06,-0.18,0.01,0.08,-0.03,-0.07,0.09,0.04,-0.02,0.03,-0.1,-0.07,0.17,-0.33,-0.28,-0.13,0.01,-0.11,0.07,-0.14,-0.27,-0.24,-0.03,0.02,0.02,-0.04,-0.03,0.33,-0.15,-0.19,-0.19,0.14,0.02,-0.41,0.1,-0.32,-0.33,0.17,-0.05,0.03,-0.25,-0.24,-0.01,-0.08,0.01,-0.44,0.19,-0.06,-0.05,-0.2,-0.11,-0.05,-0.17,0.14,-0.08,-0.76,-0.13,0.02,-0.09,-0.08,-0.09,0,-0.11,-0.12,0.06,0.07,0.02,0.14,0.08,0.05,0.02,-0.21,0.12,-0.66,0.02,0.58,-0.2,-0.28,0.46,-0.1,-0.1,0.04,0.03,-0.29,0.19,0.19,0.1,-0.42,-0.11,0.18,0.02,-0.08,0.13,0.22,0.34,-0.03,-0.01,-0.19,0.14,0.19,0,-0.42,0.03,-0.02,-0.02,0.04,0.03,0.14,-0.05,-0.17,-0.29,0.19,0.07,0.08,-0.03,0.47,0.33,-0.12,0.05,0.08,-0.19,0.03,0.02,0
20000104,2000-11-14,ATL,POR,0.14,0.07,-0.19,0.13,0.21,0,0.04,0.02,-0.03,-0.08,0,0,0.15,0,-0.19,-0.15,-0.14,-0.14,-0.22,-0.07,0.05,-0.19,-0.08,0.02,0.16,-0.05,-0.09,-0.2,0,0.09,-0.1,-0.25,-0.22,-0.21,-0.31,0.03,-0.16,-0.17,-0.16,-0.03,-0.34,-0.27,-0.07,-0.03,-0.24,-0.08,0.01,-0.14,-0.04,0.13,-0.07,-0.17,-0.24,-0.09,-0.03,0,0,0.03,-0.33,0.2,0.16,-0.07,0.08,0.34,0.06,0.02,0,-0.03,0.24,0.24,-0.03,-0.08,-0.24,-0.52,-0.46,-0.23,0,-0.04,-0.34,-0.21,-0.24,-0.38,-0.22,-0.25,0.1,0.05,0.14,0.19,0.09,-0.02,0,0.14,0.37,-0.03,-0.04,0.49,0.26,0.05,-0.14,-0.18,-0.52,0.16,0.08,-0.06,-0.03,-0.09,0.13,-0.03,-0.04,-0.03,0.1,0.26,-0.03,-0.21,-0.14,0.22,0.13,0.06,-0.67,-0.2,0.11,-0.03,0,0.03,0.04,-0.12,-0.03,0,-0.57,0.1,0.09,0.08,-0.22,-0.05,-0.04,-0.09,0.04,0.05,0.05,0.2,1
20000305,2000-12-12,ATL,SAC,-0.14,-0.07,-0.38,0.04,0.23,0.08,0.04,-0.08,-0.07,0.13,-0.4,-0.13,0.25,-0.07,0.07,0.01,0.19,-0.1,-0.08,0.02,0.1,-0.04,-0.02,-0.26,-0.08,0,-0.19,0.04,0.16,0.22,-0.29,-0.12,-0.04,-0.03,-0.38,-0.08,-0.05,-0.08,-0.08,0.02,-0.1,-0.05,0.07,0.14,-0.05,0.34,0.21,-0.05,-0.05,-0.08,0.16,0.09,0.16,0.02,0.34,0.34,-0.07,-0.05,0.05,-0.31,-0.35,-0.06,-0.66,0.04,-0.15,-0.05,-0.2,0,-0.05,0.17,-0.03,-0.06,-0.05,0,-0.01,-0.07,-0.01,-0.06,-0.03,-0.01,-0.04,0.03,0.12,-0.05,0.17,0.08,0.33,-0.14,-0.55,0.01,-0.04,0.03,0.15,-0.33,-0.36,0.27,-0.22,-0.12,-0.07,-0.02,-0.38,-0.04,0.01,-0.06,-0.5,0.04,-0.05,-0.18,-0.2,-0.06,-0.15,0.07,-0.07,-0.2,0.1,0.08,0.13,-0.05,0,-0.17,-0.03,0.01,0.04,-0.24,0.19,-0.12,0,0.03,-0.19,0.19,0.06,-0.08,0.47,0.29,-0.06,0.05,0.08,0.03,0.2,0.44,1
20000985,2001-03-22,ATL,SAS,-0.12,-0.05,-0.14,0.07,0.13,0.04,-0.01,-0.01,-0.07,0.12,-0.08,-0.02,0.22,0.05,-0.04,-0.07,0.14,-0.01,-0.08,-0.09,-0.09,-0.02,0,-0.1,0.08,-0.02,-0.02,0.04,0.23,0.22,-0.67,-0.18,0.01,-0.05,0.07,0,0.05,-0.32,0.12,0.02,-0.05,0,0.07,0.08,-0.38,0.22,0.14,-0.13,-0.22,0.05,0.1,-0.02,0.08,0.02,0.24,0.34,0,0,-0.38,0.06,0.06,0,-0.72,0.25,0.01,0.01,0.12,-0.09,0.17,0.26,-0.07,-0.21,-0.19,-0.53,-0.55,-0.22,0.14,0.18,-0.61,-0.23,-0.12,-0.51,-0.44,-0.32,0.03,0.06,0,0.12,-0.14,0,0,-0.04,0.3,-0.05,-0.24,0.05,0.09,0,0.14,0,-0.05,0.16,0.15,0.02,-0.26,0,0.13,0.04,-0.16,0.05,0.12,0.17,-0.03,0.02,-0.29,0.09,0.16,-0.06,-0.85,-0.14,0.17,-0.02,0.12,0.03,0.26,0.03,0,-0.01,0.05,0.09,0.05,-0.05,-0.13,0.28,-0.11,0.03,0.08,-0.11,0.05,0.2,0
20000495,2001-01-09,ATL,SEA,-0.07,-0.02,-0.43,-0.08,-0.11,-0.04,0.04,0.12,-0.08,-0.33,-0.12,-0.05,0.08,0.05,-0.09,-0.16,0.19,-0.04,-0.2,-0.14,0.65,0.12,-0.18,0.08,-0.16,-0.13,-0.17,-0.15,0,0.17,-0.48,-0.11,0,0,-0.42,-0.2,-0.01,-0.1,-0.04,0,-0.07,0,-0.04,-0.01,0.33,0.26,0.18,-0.1,0.12,0.13,0.05,0.22,0.16,-0.03,0.39,0.15,0.26,0.1,-0.05,0.2,0.09,0,-0.79,0.01,0.09,-0.12,0.12,0.02,0.12,0.34,0.07,0,-0.38,-0.23,-0.12,-0.22,-0.33,-0.12,-0.05,-0.27,-0.24,0.06,-0.03,-0.05,0.14,0.13,0.67,-0.01,-0.16,0.01,-0.81,-0.15,0.41,-0.06,-0.32,0.57,0.05,0.07,0,0.08,-0.19,0,0.01,0.05,-0.02,-0.01,0.11,0,0.04,-0.03,-0.07,-0.05,-0.1,-0.08,-0.48,-0.05,0.03,0.02,0,-0.07,-0.11,-0.05,0,-0.21,-0.05,-0.17,-0.03,-0.05,0.14,0.08,0.08,-0.13,0.47,0.56,-0.08,0,0.04,-0.11,0.05,0.12,0
20000824,2001-02-28,ATL,TOR,-0.14,-0.18,-0.05,-0.04,-0.26,-0.04,-0.03,0.12,-0.14,0.1,-0.08,-0.27,0.17,-0.05,-0.04,-0.01,-0.33,-0.13,-0.02,0,0.05,-0.03,-0.1,-0.53,0,0,-0.19,0,0,0.11,-0.71,0.07,0,-0.01,-0.49,-0.24,0.07,0.01,0.2,0.02,0.1,0.17,0.55,0.45,-0.29,0.46,0.37,0.44,0.58,0.84,0.19,0.13,0.08,0.05,0.24,0.37,0.07,0.11,-0.05,-0.08,-0.01,0.01,-0.46,0.2,0.05,-0.34,-0.32,-0.03,0.09,0.12,0.07,-0.18,-0.29,-0.18,-0.21,-0.23,0.58,0.15,-0.15,-0.01,-0.04,0.03,-0.1,-0.25,0.25,0.23,0.57,0.29,0.02,0.1,-0.71,0.01,0.63,-0.03,-0.16,0.65,0.22,0.15,0.07,0.06,-0.57,-0.18,0.09,0.11,-0.37,-0.18,-0.12,-0.23,-0.16,0.08,0,0,0,0.14,-0.19,-0.25,-0.1,0.02,0,-0.18,-0.28,-0.07,0.16,-0.4,0,-0.17,-0.1,-0.05,-0.57,-0.1,-0.08,0.02,0.23,0.07,-0.28,0.02,-0.12,-0.11,0.05,-0.07,0
20000648,2001-01-31,ATL,TOR,-0.14,-0.18,-0.05,-0.04,-0.26,-0.04,-0.03,0.12,-0.14,0.1,-0.08,-0.27,0.17,-0.05,-0.04,-0.01,-0.33,-0.13,-0.02,0,0.05,-0.03,-0.1,-0.53,0,0,-0.19,0,0,0.11,-0.71,0.07,0,-0.01,-0.49,-0.24,0.07,0.01,0.2,0.02,0.1,0.17,0.55,0.45,-0.29,0.46,0.37,0.44,0.58,0.84,0.19,0.13,0.08,0.05,0.24,0.37,0.07,0.11,-0.05,-0.08,-0.01,0.01,-0.46,0.2,0.05,-0.34,-0.32,-0.03,0.09,0.12,0.07,-0.18,-0.29,-0.18,-0.21,-0.23,0.58,0.15,-0.15,-0.01,-0.04,0.03,-0.1,-0.25,0.25,0.23,0.57,0.29,0.02,0.1,-0.71,0.01,0.63,-0.03,-0.16,0.65,0.22,0.15,0.07,0.06,-0.57,-0.18,0.09,0.11,-0.37,-0.18,-0.12,-0.23,-0.16,0.08,0,0,0,0.14,-0.19,-0.25,-0.1,0.02,0,-0.18,-0.28,-0.07,0.16,-0.4,0,-0.17,-0.1,-0.05,-0.57,-0.1,-0.08,0.02,0.23,0.07,-0.28,0.02,-0.12,-0.11,0.05,-0.07,1
20000864,2001-03-05,ATL,UTA,-0.19,-0.21,-0.33,0.15,0.24,-0.01,-0.04,0.1,-0.06,0.29,0.04,-0.05,0.37,-0.1,0.07,0.09,-0.48,-0.09,-0.15,-0.15,-0.22,-0.08,-0.04,-0.6,-0.24,-0.05,-0.29,-0.18,0,0.2,-0.62,-0.3,-0.11,0.04,-0.33,-0.18,0.01,-0.12,-0.04,0.02,-0.1,-0.32,0.19,0.16,0.19,0.25,0.17,-0.1,-0.13,0.07,0.14,-0.1,0.12,0.05,0.17,0.17,0.03,0.03,0.05,0.36,0.2,0.05,-0.58,0.25,0.13,0.12,0.16,-0.03,0.29,0.09,0,-0.25,-0.76,-0.46,-0.59,-0.22,-0.16,-0.08,-0.37,-0.38,-0.2,-0.11,-0.44,-0.25,0.17,0.08,0.33,0.14,-0.12,-0.03,-0.57,-0.04,0.4,-0.06,-0.24,0.46,0.07,0.07,0,0.2,-0.52,0.2,0.23,-0.09,0,0.67,0.17,0.08,0.12,-0.03,0.2,0.07,-0.17,-0.21,0,0.16,0.2,-0.1,-0.96,0.12,0.03,0.04,0.16,-0.38,0.21,-0.12,-0.03,0.03,-0.43,0.09,-0.02,-0.08,0.05,0.13,-0.02,-0.03,-0.08,-0.03,0.03,-0.05,0
20000920,2001-03-13,ATL,VAN,0,-0.05,0,-0.02,0.12,-0.03,0.03,0.13,-0.03,-0.36,0,0,-0.02,0.17,-0.09,0.01,0.14,-0.29,-0.3,0.01,-0.03,0,-0.07,-0.05,0.04,-0.08,-0.24,-0.32,0.04,0.17,-0.1,-0.09,-0.02,0.02,-0.36,-0.04,0.04,-0.21,0.16,0.05,-0.05,0.19,-0.12,-0.13,0.29,-0.24,-0.29,-0.18,0.29,-0.01,-0.31,-0.02,-0.08,-0.22,-0.15,-0.1,-0.14,-0.37,-0.14,0.04,0.04,-0.04,-0.34,0.13,-0.16,0.06,0.04,-0.14,0.12,-0.15,0,-0.14,-0.29,-0.18,-0.13,-0.2,0.58,-0.04,-0.18,0,0.04,-0.05,-0.2,-0.37,0.22,0.18,0,0.29,0.13,0.09,-0.46,0.01,0.57,-0.03,-0.28,0.68,0.24,0.07,0.04,0.18,0.19,0.28,0.24,-0.01,0,0.17,0.24,0.08,-0.08,-0.03,0.24,0.31,-0.03,-0.07,-0.14,0.21,0.2,0.16,-0.42,-0.1,0.08,-0.04,0.12,0,0.17,0.1,0,-0.07,-0.33,0.09,0.08,-0.02,0.47,0.17,-0.11,0.06,0.08,-0.06,0.1,0.05,1
20001172,2001-04-17,ATL,WAS,-0.12,-0.18,-0.62,0.12,0.11,0.05,0.12,-0.07,0.02,0.19,0.04,-0.02,0.15,0.05,-0.16,-0.01,0.29,-0.16,-0.36,-0.03,0.19,-0.16,-0.06,-0.01,0,0,-0.31,-0.22,0.19,0.28,-0.33,-0.24,-0.12,0.06,-0.38,-0.31,0.03,-0.31,0,0.02,-0.19,-0.22,0.12,0.24,-0.19,0.11,0.07,-0.09,0.19,0.11,0.09,-0.27,-0.04,0.02,0.07,0.27,0.1,0.14,-0.05,0.09,0.06,-0.01,-0.59,0.28,0.01,0.02,-0.08,-0.06,0.12,0.09,0.14,0.05,-0.33,-0.04,-0.02,-0.08,0.58,0.2,0.04,-0.23,-0.16,0.08,-0.12,-0.08,0.32,0.3,0.57,0.42,0.18,0.17,-0.46,-0.01,0.72,-0.16,-0.24,0.65,0.14,0.37,0.07,0.03,-0.14,-0.21,-0.18,-0.06,0,-0.08,0.02,-0.17,-0.12,0.1,-0.29,-0.08,0,-0.25,0.14,0.03,0.06,-0.1,0,0.1,-0.13,0.04,0.08,-0.32,-0.08,-0.22,0.04,-0.02,-0.14,-0.02,0.1,-0.06,0.47,0.36,-0.3,-0.05,-0.12,-0.06,0.12,0.12,1
