LAST_NAME,PLAYER_NAME,POSITION,GEN_POST,MPG,PPG,FG_PCT,FG3_PCT,FT_PCT,RPG,APG,SPG,BPG,TPG,FPG
LaFrentz,Raef LaFrentz,C,Front,22.3,8.4,0.458,0.275,0.710,5.1,0.9,0.4,1.2,0.7,3.0
Araujo,Rafael Araujo,C,Front,11.0,2.7,0.405,0.111,0.646,2.7,0.3,0.3,0.1,0.7,2.0
Alston,Rafer Alston,PG,Guard,27.5,9.6,0.378,0.349,0.712,2.7,4.5,1.1,0.1,1.7,2.0
Bell,Raja Bell,SG,Guard,26.3,9.2,0.425,0.388,0.747,2.6,1.5,0.6,0.1,0.9,2.4
Rondo,Rajon Rondo,PG,Guard,31.1,10.2,0.450,0.290,0.598,4.7,8.4,1.6,0.1,2.8,2.1
Christmas,Rakeem Christmas,PF,Front,6.8,3.0,0.721,0.0,0.362,1.4,0.0,0.0,0.1,0.1,1.1
Sessions,Ramon Sessions,PG,Guard,22.8,9.7,0.423,0.290,0.782,2.6,4.1,0.7,0.0,1.6,1.3
Morris,Randolph Morris,C,Front,6.7,1.7,0.375,0.0,0.602,1.5,0.1,0.2,0.1,0.4,1.3
Brown,Randy Brown,PG,Guard,12.3,1.7,0.264,0.0,0.441,0.8,2.0,0.5,0.4,0.5,1.5
Foye,Randy Foye,SG,Guard,25.8,10.3,0.396,0.361,0.847,2.2,2.8,0.7,0.2,1.4,2.1
Holcomb,Randy Holcomb,SF,Wing,2.8,0.5,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5
Livingston,Randy Livingston,PG,Guard,8.4,1.7,0.200,0.107,0.494,0.8,1.1,0.3,0.0,0.3,0.8
McCants,Rashad McCants,SG,Guard,19.5,9.3,0.411,0.344,0.733,1.9,1.3,0.7,0.2,1.4,2.2
Vaughn,Rashad Vaughn,SG,Guard,11.0,2.9,0.360,0.330,0.622,1.0,0.5,0.3,0.1,0.3,0.7
Lewis,Rashard Lewis,PF,Front,32.6,14.9,0.442,0.374,0.798,5.1,1.7,1.0,0.5,1.5,2.3
Wallace,Rasheed Wallace,PF,Front,31.6,14.1,0.437,0.337,0.746,6.7,1.7,0.9,1.3,1.3,2.7
Nesterovic,Rasho Nesterovic,C,Front,21.6,6.7,0.507,0.033,0.567,4.9,1.0,0.3,1.1,0.9,2.5
Butler,Rasual Butler,SF,Wing,19.5,6.8,0.402,0.358,0.720,2.2,0.7,0.3,0.4,0.5,1.3
Varda,Ratko Varda,C,Front,6.0,5.0,0.667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Lopez,Raul Lopez,PG,Guard,18.2,6.1,0.426,0.369,0.840,1.6,3.8,0.7,0.0,1.8,2.4
Neto,Raul Neto,PG,Guard,12.7,4.5,0.45,0.369,0.812,1.2,1.7,0.4,0.0,0.8,1.1
Alkins,Rawle Alkins,SG,Guard,12.0,3.7,0.333,0.25,0.667,2.6,1.3,0.1,0.0,0.8,0.7
Marshall,Rawle Marshall,SF,Wing,9.7,2.8,0.38,0.277,0.724,1.0,0.3,0.3,0.2,0.6,0.6
Allen,Ray Allen,SG,Guard,35.6,19.1,0.455,0.404,0.902,3.9,3.3,1.1,0.2,2.0,2.0
McCallum,Ray McCallum,PG,Guard,17.5,5.6,0.397,0.345,0.741,1.8,2.3,0.5,0.2,0.9,1.2
Spalding,Ray Spalding,PF,Front,10.6,3.9,0.532,0.0,0.333,3.4,0.4,0.6,0.6,0.6,1.6
Tucker,Rayjon Tucker,SG,Guard,5.6,1.4,0.421,0.0,0.6,0.9,0.1,0.1,0.0,0.2,0.5
Felton,Raymond Felton,PG,Guard,28.1,10.5,0.411,0.324,0.798,2.7,4.9,1.1,0.2,1.9,1.8
Gaines,Reece Gaines,PG,Guard,7.6,1.6,0.377,0.195,0.546,0.5,0.5,0.1,0.0,0.3,0.5
Bullock,Reggie Bullock,SG,Guard,18.0,6.1,0.408,0.368,0.793,2.0,1.0,0.5,0.1,0.5,1.0
Evans,Reggie Evans,PF,Front,18.9,3.9,0.462,0.076,0.529,7.0,0.5,0.6,0.1,1.1,2.3
Hearn,Reggie Hearn,SG,Guard,2.3,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,Reggie Jackson,PG,Guard,24.4,12.4,0.418,0.318,0.852,2.8,4.3,0.6,0.1,1.8,1.8
Miller,Reggie Miller,SG,Guard,33.2,14.5,0.441,0.37,0.911,2.7,2.8,0.9,0.1,1.2,1.6
Slater,Reggie Slater,PF,Front,7.9,3.4,0.507,0.0,0.657,1.9,0.2,0.2,0.1,0.3,1.2
Williams,Reggie Williams,SF,Wing,15.6,6.6,0.443,0.334,0.663,1.9,1.2,0.4,0.0,0.5,0.8
Balkman,Renaldo Balkman,SF,Wing,11.3,3.2,0.474,0.212,0.575,2.6,0.4,0.6,0.3,0.5,1.6
Major,Renaldo Major,PF,Front,27.0,5.0,0.2,0.0,0.5,2.0,0.0,2.0,0.0,1.0,4.0
Hamilton,Richard Hamilton,SG,Guard,32.3,17.1,0.447,0.342,0.849,3.1,3.5,0.7,0.1,2.1,2.5
Jefferson,Richard Jefferson,SF,Wing,28.1,12.2,0.458,0.349,0.736,3.9,2.0,0.6,0.2,1.5,2.1
Holmes,Richaun Holmes,PF,Front,19.1,8.5,0.578,0.132,0.716,5.1,0.9,0.6,0.9,0.8,2.5
Frahm,Richie Frahm,SG,Guard,11.7,3.8,0.403,0.341,0.606,1.2,0.6,0.2,0.0,0.3,0.8
Brunson,Rick Brunson,PG,Guard,12.2,3.0,0.389,0.431,0.716,1.2,2.3,0.5,0.0,0.9,1.0
Fox,Rick Fox,SF,Wing,26.7,7.8,0.419,0.331,0.772,3.9,3.1,0.8,0.2,1.5,2.7
Davis,Ricky Davis,SF,Wing,28.7,12.8,0.435,0.418,0.781,3.2,3.2,0.9,0.2,2.0,1.9
Ledo,Ricky Ledo,SG,Guard,8.7,3.5,0.342,0.372,0.863,1.1,0.6,0.2,0.0,0.8,0.7
Rubio,Ricky Rubio,PG,Guard,31.1,11.2,0.384,0.318,0.835,4.3,7.8,1.8,0.1,2.7,2.6
Kurz,Rob Kurz,SF,Wing,11.1,3.9,0.389,0.395,0.8,2.0,0.5,0.4,0.5,0.4,2.0
Hummel,Robbie Hummel,SF,Wing,14.4,3.9,0.419,0.336,0.883,2.7,0.5,0.3,0.1,0.3,1.5
Archibald,Robert Archibald,PF,Front,7.0,1.3,0.286,0.0,0.420,1.5,0.3,0.2,0.2,0.4,1.2
Covington,Robert Covington,SF,Wing,26.9,11.4,0.412,0.359,0.692,5.0,1.2,1.5,0.7,1.4,2.7
Hite,Robert Hite,SG,Guard,11.3,4.3,0.317,0.217,0.667,1.3,0.7,0.3,0.2,0.5,0.7
Horry,Robert Horry,PF,Front,19.8,5.1,0.382,0.339,0.697,4.0,1.6,0.7,0.7,0.8,2.0
Pack,Robert Pack,PG,Guard,14.2,4.3,0.404,0.159,0.769,1.4,2.7,0.7,0.0,1.2,1.4
Sacre,Robert Sacre,C,Front,13.2,3.7,0.419,0.0,0.661,2.8,0.6,0.2,0.5,0.5,1.7
Swift,Robert Swift,C,Front,12.7,3.1,0.460,0.0,0.722,2.9,0.1,0.3,0.7,0.7,1.9
Traylor,Robert Traylor,C,Front,14.3,4.7,0.462,0.346,0.586,3.8,0.7,0.6,0.6,0.9,2.4
Whaley,Robert Whaley,C,Front,9.2,2.1,0.404,0.0,0.5,1.9,0.7,0.3,0.3,0.6,1.8
Williams III,Robert Williams III,PF,Front,11.4,3.4,0.691,0.0,0.580,3.6,0.6,0.6,1.2,0.6,1.4
Lopez,Robin Lopez,C,Front,21.7,8.5,0.526,0.071,0.729,4.8,0.7,0.2,1.1,1.0,1.9
Strickland,Rod Strickland,PG,Guard,21.5,6.9,0.386,0.282,0.777,2.3,4.5,0.7,0.1,1.6,1.2
Kurucs,Rodions Kurucs,PF,Front,16.6,6.3,0.449,0.35,0.695,3.2,0.8,0.5,0.2,1.0,2.0
Buford,Rodney Buford,SG,Guard,16.8,5.8,0.397,0.244,0.718,2.4,0.7,0.5,0.1,0.5,1.2
Carney,Rodney Carney,SF,Wing,15.0,5.7,0.420,0.353,0.707,1.9,0.4,0.5,0.3,0.5,1.4
Hood,Rodney Hood,SG,Guard,27.2,12.1,0.435,0.387,0.821,2.9,1.8,0.7,0.1,1.0,2.1
McGruder,Rodney McGruder,SG,Guard,20.0,5.5,0.425,0.347,0.594,2.8,1.2,0.5,0.2,0.5,1.5
Purvis,Rodney Purvis,SG,Guard,18.1,6.0,0.327,0.25,0.867,1.7,1.1,0.2,0.2,0.6,1.6
Rogers,Rodney Rogers,SF,Wing,22.8,9.3,0.418,0.323,0.761,4.2,1.7,0.8,0.4,1.5,2.9
Stuckey,Rodney Stuckey,SG,Guard,26.7,12.2,0.418,0.284,0.816,2.8,3.4,0.8,0.1,1.7,2.0
White,Rodney White,PF,Front,13.7,6.2,0.409,0.31,0.751,1.9,1.0,0.5,0.2,1.2,1.2
Beaubois,Rodrigue Beaubois,PG,Guard,16.0,7.1,0.432,0.322,0.801,1.8,2.1,0.6,0.2,1.1,1.8
Mason Jr.,Roger Mason Jr.,SG,Guard,15.2,5.2,0.381,0.365,0.868,1.5,1.1,0.3,0.1,0.6,1.2
Powell,Roger Powell,SF,Wing,4.3,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7
Ukic,Roko Ukic,PG,Guard,9.9,3.6,0.423,0.213,0.775,0.6,1.5,0.2,0.0,0.6,0.8
Langford,Romeo Langford,SG,Guard,11.0,2.6,0.375,0.217,0.696,1.2,0.2,0.3,0.2,0.3,1.1
Baker,Ron Baker,SG,Guard,14.9,3.2,0.358,0.300,0.71,1.4,1.8,0.8,0.2,0.8,1.2
Harper,Ron Harper,PG,Guard,24.3,6.5,0.469,0.264,0.708,3.5,2.4,0.8,0.5,1.3,1.5
Mercer,Ron Mercer,SF,Wing,26.4,10.7,0.418,0.213,0.777,2.5,1.7,0.7,0.2,1.2,1.6
Dupree,Ronald Dupree,SF,Wing,8.2,2.4,0.389,0.157,0.486,1.7,0.4,0.2,0.1,0.3,1.1
Hollis-Jefferson,Rondae Hollis-Jefferson,SF,Wing,22.4,8.9,0.449,0.210,0.726,5.6,1.8,0.9,0.5,1.2,2.0
Brewer,Ronnie Brewer,SG,Guard,21.1,6.9,0.442,0.207,0.549,2.5,1.5,1.1,0.2,0.7,1.0
Price,Ronnie Price,PG,Guard,12.9,3.4,0.351,0.278,0.754,1.1,1.7,0.7,0.0,0.8,1.6
Turiaf,Ronny Turiaf,C,Front,15.7,3.8,0.492,0.0,0.523,3.3,1.1,0.3,1.0,0.6,2.0
McLeod,Roshown McLeod,SF,Wing,26.2,9.6,0.437,0.091,0.882,3.4,1.7,0.7,0.2,1.7,2.6
Hibbert,Roy Hibbert,C,Front,24.2,9.7,0.471,0.127,0.759,6.1,1.2,0.3,1.7,1.5,3.0
Ivey,Royal Ivey,PG,Guard,10.7,2.7,0.367,0.331,0.606,1.0,0.7,0.3,0.0,0.4,1.3
O'Neale,Royce O'Neale,SF,Wing,22.0,5.5,0.445,0.377,0.766,4.0,1.8,0.6,0.3,0.8,2.1
White,Royce White,PF,Front,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Boumtje-Boumtje,Ruben Boumtje-Boumtje,C,Front,4.2,0.5,0.202,0.0,0.506,0.7,0.2,0.1,0.1,0.1,0.4
Garces,Ruben Garces,PF,Front,5.6,1.2,0.318,0.0,0.25,2.2,0.4,0.2,0.2,0.4,1.1
Patterson,Ruben Patterson,SG,Guard,24.4,10.3,0.506,0.117,0.620,3.9,1.7,1.2,0.3,1.8,2.1
Wolkowyski,Ruben Wolkowyski,PF,Front,6.1,1.4,0.408,0.0,0.492,0.7,0.1,0.1,0.2,0.2,0.7
Fernandez,Rudy Fernandez,SG,Guard,23.7,8.9,0.403,0.354,0.816,2.4,2.2,1.0,0.1,1.1,1.4
Gay,Rudy Gay,SF,Wing,32.9,17.0,0.456,0.346,0.801,5.9,2.2,1.2,0.7,2.2,2.3
Gobert,Rudy Gobert,C,Front,28.6,11.1,0.614,0.0,0.610,10.5,1.3,0.6,2.0,1.5,2.5
Hachimura,Rui Hachimura,PF,Front,29.7,13.4,0.478,0.274,0.829,6.0,1.7,0.8,0.2,1.0,2.2
Smith,Russ Smith,PG,Guard,4.9,2.0,0.319,0.191,0.769,0.5,0.7,0.3,0.0,0.7,0.7
Westbrook,Russell Westbrook,PG,Guard,34.5,23.4,0.437,0.296,0.795,7.0,8.2,1.7,0.3,4.0,2.5
LaRue,Rusty LaRue,PG,Guard,10.9,3.4,0.364,0.67,0.678,1.1,1.3,0.5,0.1,1.1,1.1
Anderson,Ryan Anderson,PF,Front,24.0,11.3,0.401,0.352,0.775,5.0,0.8,0.5,0.2,0.8,1.7
Arcidiacono,Ryan Arcidiacono,PG,Guard,17.6,4.3,0.423,0.351,0.805,1.8,2.1,0.6,0.0,0.6,1.5
Bowen,Ryan Bowen,SF,Wing,12.0,2.6,0.517,0.152,0.717,1.9,0.4,0.6,0.2,0.2,1.5
Broekhoff,Ryan Broekhoff,SG,Guard,10.7,4.1,0.412,0.400,0.832,2.0,0.5,0.2,0.1,0.4,0.8
Gomes,Ryan Gomes,SF,Wing,24.0,8.4,0.425,0.283,0.683,3.9,1.2,0.6,0.1,0.9,1.7
Hollins,Ryan Hollins,PF,Front,11.3,3.5,0.589,0.0,0.632,2.1,0.2,0.1,0.5,0.7,1.9
Humphrey,Ryan Humphrey,PF,Front,7.9,1.9,0.316,0.0,0.358,2.0,0.3,0.3,0.1,0.7,1.3
Kelly,Ryan Kelly,PF,Front,16.4,5.0,0.353,0.302,0.791,2.7,1.1,0.4,0.4,0.5,1.5
Reid,Ryan Reid,PF,Front,3.4,1.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2
Mejri,Salah Mejri,C,Front,11.8,3.5,0.600,0.164,0.594,3.8,0.5,0.3,0.9,0.6,1.8
Stoudamire,Salim Stoudamire,PG,Guard,16.2,7.6,0.397,0.360,0.872,1.2,1.0,0.3,0.0,0.9,1.4
Cassell,Sam Cassell,PG,Guard,30.9,16.4,0.457,0.330,0.867,3.4,5.9,0.9,0.1,2.2,2.6
Dekker,Sam Dekker,PF,Front,12.3,4.1,0.359,0.198,0.457,2.3,0.6,0.4,0.1,0.3,0.7
Jacobson,Sam Jacobson,PG,Guard,4.1,1.4,0.5,0.0,0.667,0.4,0.3,0.2,0.0,0.0,1.4
Mack,Sam Mack,SF,Wing,13.4,3.3,0.286,0.25,0.714,1.2,0.3,0.4,0.1,0.6,1.4
Mitchell,Sam Mitchell,SF,Wing,10.9,3.4,0.420,0.247,0.751,1.3,0.6,0.2,0.1,0.4,1.2
Perkins,Sam Perkins,C,Front,15.6,3.8,0.381,0.345,0.842,2.6,0.6,0.5,0.3,0.3,1.0
Young,Sam Young,SG,Guard,14.9,5.2,0.417,0.284,0.702,2.2,0.7,0.5,0.2,0.7,1.1
Walker,Samaki Walker,PF,Front,13.9,3.5,0.358,0.055,0.712,3.5,0.4,0.2,0.6,0.6,1.7
Samuels,Samardo Samuels,PF,Front,15.0,5.4,0.426,0.0,0.634,3.0,0.4,0.3,0.3,0.8,2.0
Dalembert,Samuel Dalembert,C,Front,22.9,7.1,0.512,0.076,0.685,7.3,0.5,0.4,1.6,1.3,2.7
Jasikevicius,Sarunas Jasikevicius,PG,Guard,18.1,6.6,0.397,0.351,0.907,1.5,2.8,0.4,0.0,1.4,1.2
Kaun,Sasha Kaun,C,Front,3.8,0.9,0.529,0.0,0.455,1.0,0.1,0.2,0.2,0.3,0.4
Pavlovic,Sasha Pavlovic,SF,Wing,15.4,4.6,0.398,0.341,0.558,1.7,0.8,0.4,0.1,0.7,1.7
Vujacic,Sasha Vujacic,SG,Guard,13.8,4.8,0.375,0.364,0.768,1.8,1.1,0.5,0.0,0.6,1.3
Pollard,Scot Pollard,C,Front,14.6,3.6,0.470,0.0,0.654,4.0,0.3,0.5,0.5,0.5,2.1
Burrell,Scott Burrell,SF,Wing,10.0,4.3,0.467,0.333,0.25,0.8,0.3,0.8,0.0,0.0,2.0
Machado,Scott Machado,PG,Guard,4.1,1.9,0.583,0.5,1.0,0.1,0.9,0.3,0.0,0.6,0.2
Padgett,Scott Padgett,PF,Front,11.5,3.8,0.4,0.392,0.710,2.5,0.6,0.3,0.1,0.5,1.4
Williams,Scott Williams,C,Front,14.0,4.2,0.411,0.183,0.757,3.6,0.3,0.4,0.4,0.5,2.2
Pippen,Scottie Pippen,SF,Wing,28.3,9.6,0.421,0.301,0.740,4.4,4.3,1.4,0.4,2.2,2.2
Hopson,Scotty Hopson,SG,Guard,5.7,0.7,0.0,0.0,0.5,0.0,0.7,0.2,0.0,0.5,0.0
Colson,Sean Colson,PG,Guard,3.5,1.2,0.25,0.2,0.5,0.5,0.8,0.1,0.0,0.2,0.5
Elliott,Sean Elliott,SF,Wing,23.7,7.9,0.434,0.426,0.714,3.3,1.6,0.4,0.5,1.0,1.5
Kilpatrick,Sean Kilpatrick,SG,Guard,18.8,9.0,0.398,0.327,0.907,2.2,1.2,0.5,0.0,1.0,1.0
Lampley,Sean Lampley,SF,Wing,10.0,4.1,0.542,0.0,0.681,1.7,0.5,0.1,0.1,0.5,0.7
Marks,Sean Marks,PF,Front,9.0,2.6,0.438,0.161,0.662,2.0,0.1,0.1,0.3,0.4,1.4
May,Sean May,C,Front,15.6,6.8,0.441,0.416,0.722,4.0,0.9,0.4,0.3,1.1,1.9
Rooks,Sean Rooks,C,Front,15.2,3.8,0.406,0.125,0.793,2.6,0.7,0.3,0.4,0.6,2.1
Singletary,Sean Singletary,PG,Guard,8.2,2.4,0.365,0.4,0.857,0.9,0.8,0.3,0.0,0.6,1.2
Williams,Sean Williams,PF,Front,12.4,3.5,0.505,0.0,0.670,2.8,0.3,0.3,1.0,0.8,2.1
Telfair,Sebastian Telfair,PG,Guard,21.0,7.3,0.389,0.307,0.770,1.6,3.3,0.7,0.1,1.4,2.0
Doumbouya,Sekou Doumbouya,SF,Wing,19.8,6.4,0.39,0.286,0.674,3.1,0.5,0.5,0.2,0.9,2.1
Christon,Semaj Christon,PG,Guard,15.2,2.9,0.345,0.19,0.547,1.4,2.0,0.4,0.1,0.7,1.2
Ojeleye,Semi Ojeleye,PF,Front,13.6,3.0,0.393,0.334,0.706,1.9,0.3,0.2,0.1,0.2,1.0
Erden,Semih Erden,C,Front,13.2,3.7,0.542,0.0,0.581,2.7,0.4,0.4,0.4,0.7,2.3
Ibaka,Serge Ibaka,PF,Front,28.5,12.6,0.517,0.337,0.756,7.3,0.7,0.4,2.0,1.3,2.8
Monia,Sergei Monia,SF,Wing,13.2,3.0,0.333,0.265,0.714,2.0,0.7,0.3,0.2,0.5,1.6
Karasev,Sergey Karasev,SF,Wing,11.2,2.9,0.383,0.268,0.864,1.4,0.8,0.3,0.0,0.6,1.0
Rodriguez,Sergio Rodriguez,PG,Guard,15.0,5.0,0.407,0.323,0.731,1.4,3.3,0.6,0.0,1.3,1.2
Curry,Seth Curry,PG,Guard,16.4,6.9,0.370,0.463,0.561,1.5,1.2,0.6,0.0,0.6,1.1
Muhammad,Shabazz Muhammad,SF,Wing,16.0,8.5,0.468,0.310,0.737,2.6,0.5,0.3,0.1,0.6,0.9
Napier,Shabazz Napier,PG,Guard,17.1,6.8,0.389,0.348,0.798,1.9,2.5,0.8,0.1,1.3,1.1
Gilgeous-Alexander,Shai Gilgeous-Alexander,SG,Guard,30.8,15.0,0.474,0.359,0.800,4.4,3.3,1.1,0.6,1.7,1.9
Milton,Shake Milton,SG,Guard,16.2,6.9,0.444,0.385,0.739,1.9,1.5,0.5,0.3,0.7,1.8
Williams,Shammond Williams,PG,Guard,15.1,5.4,0.406,0.377,0.796,1.5,2.2,0.5,0.0,0.9,1.1
Ponds,Shamorie Ponds,PG,Guard,2.8,2.3,0.6,0.5,1.0,0.3,0.5,0.0,0.3,0.0,0.5
Anderson,Shandon Anderson,SF,Wing,20.9,6.0,0.435,0.272,0.743,2.9,1.2,0.7,0.2,1.1,2.0
Battier,Shane Battier,SF,Wing,30.6,8.5,0.429,0.380,0.745,4.1,1.7,1.0,0.9,0.8,2.2
Edwards,Shane Edwards,SF,Wing,6.0,1.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5
Heal,Shane Heal,PG,Guard,11.8,3.7,0.292,0.222,0.8,0.7,0.8,0.2,0.0,0.8,0.3
Larkin,Shane Larkin,PG,Guard,17.8,5.1,0.409,0.334,0.765,1.8,2.6,0.8,0.0,1.0,1.4
Brown,Shannon Brown,SG,Guard,15.9,6.3,0.402,0.300,0.767,1.4,0.9,0.6,0.1,0.8,1.2
Harrison,Shaquille Harrison,SG,Guard,15.8,6.0,0.458,0.294,0.728,2.5,1.8,1.0,0.3,0.7,1.5
O'Neal,Shaquille O'Neal,C,Front,31.4,19.7,0.594,0.0,0.516,9.2,2.2,0.4,1.8,2.5,3.4
Abdur-Rahim,Shareef Abdur-Rahim,PF,Front,30.4,14.8,0.450,0.233,0.840,6.6,2.1,0.8,0.5,2.0,2.7
Ford,Sharrod Ford,PF,Front,4.3,1.3,0.667,0.0,0.0,1.0,0.0,0.0,0.3,0.7,2.3
Livingston,Shaun Livingston,PG,Guard,21.0,6.3,0.488,0.144,0.795,2.4,3.0,0.7,0.3,1.2,1.8
Randolph,Shavlik Randolph,PF,Front,7.8,2.3,0.438,0.125,0.481,2.4,0.2,0.2,0.2,0.4,1.2
Bradley,Shawn Bradley,C,Front,16.6,4.7,0.485,0.033,0.807,4.4,0.4,0.5,1.5,0.6,2.5
Kemp,Shawn Kemp,PF,Front,17.6,6.4,0.418,0.121,0.769,4.4,0.7,0.6,0.3,1.3,2.7
Long,Shawn Long,C,Front,13.0,8.2,0.56,0.368,0.542,4.7,0.7,0.5,0.5,0.7,2.7
Marion,Shawn Marion,SF,Wing,34.5,15.0,0.485,0.294,0.797,8.6,1.9,1.5,1.0,1.5,2.1
Williams,Shawne Williams,PF,Front,16.8,5.1,0.382,0.295,0.746,3.0,0.6,0.3,0.5,0.5,1.9
Scott,Shawnelle Scott,C,Front,8.6,2.7,0.453,0.0,0.404,3.4,0.2,0.1,0.2,0.5,1.5
Whittington,Shayne Whittington,PF,Front,5.6,2.2,0.453,0.083,0.641,1.6,0.3,0.2,0.1,0.5,0.9
Williams,Shelden Williams,PF,Front,15.1,4.3,0.466,0.083,0.739,4.2,0.4,0.4,0.4,0.8,1.9
Mac,Sheldon Mac,SG,Guard,9.6,3.0,0.4,0.233,0.852,1.1,0.5,0.3,0.1,0.2,0.6
Mack,Shelvin Mack,PG,Guard,18.1,6.4,0.424,0.328,0.721,1.9,3.0,0.6,0.0,1.2,1.2
Douglas,Sherman Douglas,PG,Guard,18.5,5.7,0.403,0.2,0.748,1.3,2.4,0.6,0.1,1.3,1.6
Collins,Sherron Collins,PG,Guard,3.3,0.9,0.28,0.2,1.0,0.3,0.4,0.1,0.0,0.2,0.1
Bhullar,Sim Bhullar,C,Front,1.0,0.7,0.5,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0
Thornwell,Sindarius Thornwell,SG,Guard,10.3,2.4,0.388,0.288,0.702,1.2,0.6,0.4,0.2,0.5,1.1
Labissiere,Skal Labissiere,PF,Front,16.1,6.5,0.516,0.355,0.698,4.1,0.9,0.3,0.6,0.9,2.0
Medvedenko,Slava Medvedenko,PF,Front,9.4,4.2,0.457,0.214,0.628,1.9,0.4,0.2,0.1,0.4,1.5
Vranes,Slavko Vranes,C,Front,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Parker,Smush Parker,PG,Guard,22.1,7.5,0.410,0.303,0.708,2.0,2.5,1.0,0.1,1.7,1.9
Alabi,Solomon Alabi,C,Front,6.8,1.4,0.280,0.0,0.437,2.3,0.2,0.1,0.4,0.3,0.6
Hill,Solomon Hill,SF,Wing,19.3,4.8,0.386,0.312,0.753,2.9,1.4,0.6,0.1,0.8,1.6
Jones,Solomon Jones,PF,Front,10.9,2.4,0.388,0.062,0.594,2.1,0.3,0.1,0.4,0.6,1.7
Weems,Sonny Weems,SF,Wing,14.9,5.1,0.415,0.194,0.590,1.7,1.1,0.3,0.1,0.9,1.2
Samake,Soumaila Samake,C,Front,6.2,1.5,0.396,0.0,0.708,1.7,0.1,0.0,0.4,0.1,0.8
Claxton,Speedy Claxton,PG,Guard,22.3,7.8,0.390,0.138,0.698,2.0,3.8,1.2,0.1,1.4,2.1
Dinwiddie,Spencer Dinwiddie,SG,Guard,22.9,11.0,0.390,0.271,0.779,2.4,4.3,0.6,0.2,1.5,2.1
Hawes,Spencer Hawes,PF,Front,22.3,8.5,0.454,0.309,0.715,5.6,1.8,0.3,0.9,1.3,2.4
Augmon,Stacey Augmon,SF,Wing,15.1,3.9,0.412,0.023,0.733,2.1,1.0,0.5,0.1,0.6,1.4
Johnson,Stanley Johnson,SF,Wing,18.2,5.8,0.35,0.265,0.769,2.9,1.2,0.8,0.1,1.0,1.7
Kidd,Stanton Kidd,SF,Wing,3.8,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.5,0.8
Lasme,Stephane Lasme,SF,Wing,18.9,5.2,0.451,0.0,0.594,3.3,0.2,0.8,1.4,0.9,2.2
Curry,Stephen Curry,PG,Guard,33.3,22.8,0.471,0.420,0.906,4.5,6.4,1.6,0.2,3.0,2.4
Graham,Stephen Graham,SG,Guard,11.1,3.8,0.452,0.305,0.806,1.5,0.4,0.2,0.0,0.6,1.4
Jackson,Stephen Jackson,SF,Wing,29.3,13.5,0.395,0.304,0.762,3.5,2.7,1.2,0.3,2.3,2.2
Zimmerman,Stephen Zimmerman,C,Front,5.7,1.2,0.322,0.0,0.6,1.8,0.2,0.1,0.3,0.2,0.9
Marbury,Stephon Marbury,PG,Guard,35.8,17.6,0.426,0.319,0.747,2.7,6.7,1.1,0.1,2.6,2.2
Brown,Sterling Brown,SG,Guard,15.6,5.1,0.410,0.343,0.778,3.1,0.9,0.5,0.1,0.7,1.3
Blake,Steve Blake,PG,Guard,23.6,6.4,0.393,0.379,0.779,2.0,3.8,0.6,0.0,1.4,1.4
Francis,Steve Francis,PG,Guard,35.3,16.4,0.413,0.322,0.771,5.1,5.5,1.3,0.3,3.1,3.0
Goodrich,Steve Goodrich,PF,Front,8.2,1.1,0.294,0.166,0.535,1.2,0.5,0.1,0.1,0.5,1.1
Kerr,Steve Kerr,PG,Guard,12.1,3.7,0.440,0.405,0.93,0.7,0.9,0.3,0.0,0.4,0.6
Nash,Steve Nash,PG,Guard,32.8,15.3,0.490,0.421,0.909,3.1,9.3,0.7,0.1,3.1,1.5
Novak,Steve Novak,PF,Front,9.5,3.7,0.420,0.405,0.745,1.0,0.2,0.1,0.0,0.1,0.6
Adams,Steven Adams,C,Front,26.9,9.8,0.578,0.047,0.560,7.7,1.2,0.8,1.0,1.4,2.6
Hill,Steven Hill,PF,Front,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Hunter,Steven Hunter,C,Front,13.2,4.0,0.531,0.0,0.473,2.8,0.1,0.1,0.9,0.5,1.4
Smith,Steven Smith,SG,Guard,18.5,7.3,0.394,0.322,0.815,1.8,1.3,0.3,0.1,0.8,1.5
Swift,Stromile Swift,PF,Front,18.9,8.0,0.469,0.138,0.673,4.4,0.4,0.6,1.1,1.2,2.4
Sun,Sun Sun,SF,Wing,2.8,0.6,0.273,0.0,0.0,0.0,0.2,0.1,0.1,0.3,1.0
